Iterations,Velocity,Newton Energy,Gradient Energy,Gradient Mass Energy,Newton Direction L2,Newton Direction Linf,Newton Direction Mass Norm
2,7.35E-07,4.86E-17,8.71E-17,2.79E-16,2.81E-17,4.71E-09,1.03E-16
2,7.48E-07,5.03E-17,9.09E-17,2.89E-16,2.89E-17,4.75E-09,1.05E-16
2,7.61E-07,5.20E-17,9.47E-17,2.99E-16,2.96E-17,4.79E-09,1.07E-16
2,7.73E-07,5.36E-17,9.85E-17,3.08E-16,3.04E-17,4.82E-09,1.09E-16
2,7.85E-07,5.53E-17,1.02E-16,3.18E-16,3.11E-17,4.86E-09,1.11E-16
2,7.97E-07,5.69E-17,1.06E-16,3.28E-16,3.18E-17,4.88E-09,1.13E-16
2,8.08E-07,5.86E-17,1.10E-16,3.37E-16,3.24E-17,4.91E-09,1.15E-16
2,8.19E-07,6.02E-17,1.14E-16,3.47E-16,3.31E-17,4.93E-09,1.17E-16
2,8.30E-07,6.18E-17,1.18E-16,3.57E-16,3.37E-17,4.95E-09,1.18E-16
2,8.41E-07,6.33E-17,1.22E-16,3.66E-16,3.43E-17,4.96E-09,1.20E-16
2,8.51E-07,6.49E-17,1.26E-16,3.76E-16,3.48E-17,4.98E-09,1.21E-16
2,8.61E-07,6.64E-17,1.30E-16,3.85E-16,3.54E-17,4.99E-09,1.23E-16
2,8.71E-07,6.79E-17,1.34E-16,3.94E-16,3.59E-17,4.99E-09,1.24E-16
2,8.80E-07,6.94E-17,1.38E-16,4.04E-16,3.64E-17,5.00E-09,1.25E-16
2,8.90E-07,7.08E-17,1.42E-16,4.13E-16,3.69E-17,5.00E-09,1.26E-16
2,8.99E-07,7.22E-17,1.46E-16,4.22E-16,3.73E-17,5.00E-09,1.27E-16
2,9.07E-07,7.35E-17,1.50E-16,4.31E-16,3.77E-17,4.99E-09,1.28E-16
2,9.15E-07,7.48E-17,1.54E-16,4.40E-16,3.81E-17,4.99E-09,1.28E-16
2,9.23E-07,7.61E-17,1.57E-16,4.48E-16,3.84E-17,4.98E-09,1.29E-16
2,9.30E-07,7.73E-17,1.61E-16,4.57E-16,3.87E-17,4.97E-09,1.29E-16
2,9.38E-07,7.85E-17,1.65E-16,4.65E-16,3.90E-17,4.95E-09,1.30E-16
2,9.44E-07,7.96E-17,1.68E-16,4.73E-16,3.92E-17,4.94E-09,1.30E-16
2,9.51E-07,8.06E-17,1.72E-16,4.81E-16,3.95E-17,4.92E-09,1.30E-16
2,9.57E-07,8.16E-17,1.75E-16,4.89E-16,3.97E-17,4.90E-09,1.30E-16
2,9.62E-07,8.26E-17,1.79E-16,4.97E-16,3.98E-17,4.87E-09,1.30E-16
2,9.67E-07,8.34E-17,1.82E-16,5.04E-16,3.99E-17,4.85E-09,1.30E-16
2,9.72E-07,8.43E-17,1.85E-16,5.12E-16,4.00E-17,4.82E-09,1.30E-16
2,9.77E-07,8.50E-17,1.88E-16,5.19E-16,4.01E-17,4.79E-09,1.30E-16
2,9.81E-07,8.57E-17,1.91E-16,5.26E-16,4.01E-17,4.76E-09,1.30E-16
2,9.85E-07,8.64E-17,1.94E-16,5.32E-16,4.01E-17,4.73E-09,1.29E-16
2,9.88E-07,8.69E-17,1.97E-16,5.38E-16,4.01E-17,4.69E-09,1.29E-16
2,9.91E-07,8.74E-17,1.99E-16,5.44E-16,4.00E-17,4.66E-09,1.28E-16
2,9.93E-07,8.79E-17,2.02E-16,5.50E-16,4.00E-17,4.62E-09,1.27E-16
2,9.95E-07,8.82E-17,2.04E-16,5.55E-16,3.98E-17,4.58E-09,1.27E-16
2,9.97E-07,8.85E-17,2.06E-16,5.61E-16,3.97E-17,4.54E-09,1.26E-16
2,9.98E-07,8.88E-17,2.08E-16,5.65E-16,3.95E-17,4.50E-09,1.25E-16
2,9.99E-07,8.89E-17,2.10E-16,5.70E-16,3.93E-17,4.46E-09,1.24E-16
2,1.00E-06,8.90E-17,2.12E-16,5.74E-16,3.91E-17,4.41E-09,1.23E-16
2,1.00E-06,8.90E-17,2.13E-16,5.78E-16,3.88E-17,4.37E-09,1.22E-16
2,9.99E-07,8.89E-17,2.14E-16,5.81E-16,3.85E-17,4.32E-09,1.21E-16
2,9.99E-07,8.88E-17,2.15E-16,5.84E-16,3.82E-17,4.27E-09,1.20E-16
2,9.98E-07,8.86E-17,2.16E-16,5.87E-16,3.79E-17,4.22E-09,1.19E-16
2,9.96E-07,8.83E-17,2.17E-16,5.89E-16,3.75E-17,4.17E-09,1.17E-16
2,9.94E-07,8.80E-17,2.18E-16,5.91E-16,3.71E-17,4.12E-09,1.16E-16
2,9.92E-07,8.76E-17,2.18E-16,5.92E-16,3.67E-17,4.07E-09,1.15E-16
2,9.90E-07,8.71E-17,2.18E-16,5.93E-16,3.63E-17,4.02E-09,1.13E-16
2,9.87E-07,8.66E-17,2.18E-16,5.94E-16,3.58E-17,3.97E-09,1.12E-16
2,9.83E-07,8.59E-17,2.18E-16,5.94E-16,3.54E-17,3.92E-09,1.10E-16
2,9.79E-07,8.53E-17,2.18E-16,5.94E-16,3.49E-17,3.86E-09,1.09E-16
2,9.75E-07,8.45E-17,2.17E-16,5.93E-16,3.44E-17,3.81E-09,1.07E-16
2,9.71E-07,8.37E-17,2.16E-16,5.92E-16,3.39E-17,3.76E-09,1.06E-16
2,9.66E-07,8.28E-17,2.15E-16,5.91E-16,3.33E-17,3.70E-09,1.04E-16
2,9.61E-07,8.19E-17,2.14E-16,5.89E-16,3.28E-17,3.65E-09,1.02E-16
2,9.55E-07,8.09E-17,2.13E-16,5.86E-16,3.22E-17,3.60E-09,1.01E-16
2,9.49E-07,7.99E-17,2.11E-16,5.83E-16,3.16E-17,3.54E-09,9.88E-17
2,9.42E-07,7.88E-17,2.09E-16,5.80E-16,3.10E-17,3.49E-09,9.70E-17
2,9.36E-07,7.77E-17,2.08E-16,5.76E-16,3.04E-17,3.43E-09,9.52E-17
2,9.29E-07,7.65E-17,2.06E-16,5.72E-16,2.98E-17,3.38E-09,9.34E-17
2,9.21E-07,7.52E-17,2.03E-16,5.68E-16,2.91E-17,3.32E-09,9.15E-17
2,9.13E-07,7.40E-17,2.01E-16,5.62E-16,2.85E-17,3.31E-09,8.96E-17
2,9.05E-07,7.26E-17,1.98E-16,5.57E-16,2.79E-17,3.30E-09,8.77E-17
2,8.97E-07,7.13E-17,1.96E-16,5.51E-16,2.72E-17,3.29E-09,8.58E-17
2,8.88E-07,6.99E-17,1.93E-16,5.45E-16,2.66E-17,3.28E-09,8.39E-17
2,8.79E-07,6.84E-17,1.90E-16,5.38E-16,2.59E-17,3.26E-09,8.20E-17
2,8.69E-07,6.70E-17,1.87E-16,5.31E-16,2.52E-17,3.25E-09,8.00E-17
2,8.60E-07,6.55E-17,1.84E-16,5.23E-16,2.46E-17,3.23E-09,7.81E-17
2,8.50E-07,6.39E-17,1.80E-16,5.15E-16,2.39E-17,3.21E-09,7.61E-17
2,8.39E-07,6.24E-17,1.77E-16,5.07E-16,2.32E-17,3.18E-09,7.41E-17
2,8.29E-07,6.08E-17,1.73E-16,4.98E-16,2.26E-17,3.16E-09,7.22E-17
2,8.18E-07,5.93E-17,1.69E-16,4.89E-16,2.19E-17,3.14E-09,7.02E-17
2,8.07E-07,5.77E-17,1.66E-16,4.80E-16,2.12E-17,3.11E-09,6.82E-17
2,7.95E-07,5.60E-17,1.62E-16,4.71E-16,2.06E-17,3.08E-09,6.63E-17
2,7.84E-07,5.44E-17,1.58E-16,4.61E-16,1.99E-17,3.05E-09,6.43E-17
2,7.72E-07,5.28E-17,1.54E-16,4.51E-16,1.93E-17,3.02E-09,6.24E-17
2,7.60E-07,5.12E-17,1.50E-16,4.40E-16,1.86E-17,2.98E-09,6.04E-17
2,7.48E-07,4.95E-17,1.45E-16,4.30E-16,1.80E-17,2.95E-09,5.85E-17
2,7.36E-07,4.79E-17,1.41E-16,4.19E-16,1.73E-17,2.91E-09,5.66E-17
2,7.23E-07,4.63E-17,1.37E-16,4.08E-16,1.67E-17,2.87E-09,5.47E-17
2,7.11E-07,4.47E-17,1.33E-16,3.96E-16,1.61E-17,2.83E-09,5.29E-17
2,6.98E-07,4.30E-17,1.28E-16,3.85E-16,1.55E-17,2.79E-09,5.10E-17
2,6.85E-07,4.14E-17,1.24E-16,3.74E-16,1.49E-17,2.75E-09,4.92E-17
2,6.72E-07,3.98E-17,1.20E-16,3.62E-16,1.43E-17,2.71E-09,4.74E-17
2,6.59E-07,3.83E-17,1.15E-16,3.50E-16,1.37E-17,2.66E-09,4.56E-17
2,6.46E-07,3.67E-17,1.11E-16,3.39E-16,1.31E-17,2.61E-09,4.38E-17
2,6.32E-07,3.52E-17,1.07E-16,3.27E-16,1.26E-17,2.57E-09,4.21E-17
2,6.19E-07,3.37E-17,1.03E-16,3.15E-16,1.20E-17,2.52E-09,4.04E-17
2,6.05E-07,3.22E-17,9.85E-17,3.03E-16,1.15E-17,2.47E-09,3.87E-17
2,5.91E-07,3.07E-17,9.43E-17,2.92E-16,1.10E-17,2.42E-09,3.71E-17
2,5.77E-07,2.93E-17,9.02E-17,2.80E-16,1.04E-17,2.37E-09,3.55E-17
2,5.63E-07,2.79E-17,8.61E-17,2.68E-16,9.95E-18,2.32E-09,3.39E-17
2,5.49E-07,2.65E-17,8.21E-17,2.57E-16,9.46E-18,2.27E-09,3.24E-17
2,5.35E-07,2.52E-17,7.82E-17,2.45E-16,8.99E-18,2.21E-09,3.09E-17
2,5.21E-07,2.39E-17,7.43E-17,2.34E-16,8.54E-18,2.16E-09,2.94E-17
2,5.07E-07,2.26E-17,7.06E-17,2.23E-16,8.09E-18,2.11E-09,2.80E-17
2,4.93E-07,2.13E-17,6.69E-17,2.12E-16,7.66E-18,2.05E-09,2.66E-17
2,4.79E-07,2.01E-17,6.32E-17,2.01E-16,7.25E-18,2.00E-09,2.52E-17
2,4.65E-07,1.90E-17,5.97E-17,1.91E-16,6.85E-18,1.94E-09,2.39E-17
2,4.51E-07,1.78E-17,5.63E-17,1.81E-16,6.46E-18,1.89E-09,2.27E-17
2,4.37E-07,1.68E-17,5.30E-17,1.70E-16,6.09E-18,1.83E-09,2.14E-17
2,4.23E-07,1.57E-17,4.97E-17,1.61E-16,5.73E-18,1.78E-09,2.02E-17
2,4.09E-07,1.47E-17,4.66E-17,1.51E-16,5.39E-18,1.72E-09,1.91E-17
2,3.95E-07,1.37E-17,4.36E-17,1.42E-16,5.06E-18,1.66E-09,1.80E-17
2,3.81E-07,1.28E-17,4.07E-17,1.33E-16,4.74E-18,1.61E-09,1.69E-17
2,3.68E-07,1.19E-17,3.79E-17,1.24E-16,4.44E-18,1.55E-09,1.59E-17
2,3.54E-07,1.10E-17,3.52E-17,1.16E-16,4.15E-18,1.50E-09,1.49E-17
2,3.40E-07,1.02E-17,3.27E-17,1.08E-16,3.87E-18,1.44E-09,1.40E-17
2,3.27E-07,9.45E-18,3.02E-17,9.98E-17,3.61E-18,1.39E-09,1.31E-17
2,3.14E-07,8.71E-18,2.79E-17,9.24E-17,3.36E-18,1.33E-09,1.22E-17
2,3.01E-07,8.02E-18,2.57E-17,8.53E-17,3.12E-18,1.28E-09,1.14E-17
2,2.88E-07,7.35E-18,2.36E-17,7.85E-17,2.89E-18,1.23E-09,1.06E-17
2,2.76E-07,6.73E-18,2.16E-17,7.21E-17,2.68E-18,1.17E-09,9.84E-18
2,2.63E-07,6.14E-18,1.97E-17,6.60E-17,2.48E-18,1.12E-09,9.12E-18
2,2.51E-07,5.59E-18,1.79E-17,6.02E-17,2.28E-18,1.07E-09,8.45E-18
2,2.39E-07,5.08E-18,1.62E-17,5.47E-17,2.10E-18,1.02E-09,7.81E-18
2,2.28E-07,4.59E-18,1.47E-17,4.96E-17,1.93E-18,9.68E-10,7.20E-18
2,2.16E-07,4.14E-18,1.32E-17,4.48E-17,1.77E-18,9.36E-10,6.63E-18
2,2.05E-07,3.72E-18,1.19E-17,4.03E-17,1.62E-18,9.06E-10,6.09E-18
2,1.94E-07,3.34E-18,1.06E-17,3.61E-17,1.48E-18,8.77E-10,5.59E-18
2,1.83E-07,2.98E-18,9.45E-18,3.22E-17,1.35E-18,8.48E-10,5.11E-18
2,1.72E-07,2.65E-18,8.37E-18,2.86E-17,1.23E-18,8.19E-10,4.67E-18
2,1.62E-07,2.34E-18,7.39E-18,2.53E-17,1.12E-18,7.90E-10,4.25E-18
2,1.52E-07,2.07E-18,6.49E-18,2.23E-17,1.01E-18,7.61E-10,3.86E-18
2,1.43E-07,1.81E-18,5.66E-18,1.95E-17,9.11E-19,7.33E-10,3.50E-18
2,1.34E-07,1.58E-18,4.92E-18,1.70E-17,8.20E-19,7.05E-10,3.16E-18
2,1.24E-07,1.38E-18,4.25E-18,1.47E-17,7.36E-19,6.77E-10,2.84E-18
2,1.16E-07,1.19E-18,3.64E-18,1.26E-17,6.58E-19,6.49E-10,2.55E-18
2,1.07E-07,1.02E-18,3.10E-18,1.08E-17,5.87E-19,6.21E-10,2.29E-18
2,9.89E-08,8.73E-19,2.62E-18,9.13E-18,5.21E-19,5.93E-10,2.04E-18
2,9.09E-08,7.40E-19,2.20E-18,7.67E-18,4.62E-19,5.66E-10,1.81E-18
2,8.33E-08,6.24E-19,1.83E-18,6.39E-18,4.07E-19,5.39E-10,1.60E-18
2,7.59E-08,5.21E-19,1.51E-18,5.27E-18,3.57E-19,5.11E-10,1.41E-18
2,6.90E-08,4.32E-19,1.23E-18,4.30E-18,3.12E-19,4.84E-10,1.24E-18
2,6.25E-08,3.55E-19,9.87E-19,3.47E-18,2.71E-19,4.57E-10,1.08E-18
2,5.63E-08,2.89E-19,7.84E-19,2.76E-18,2.34E-19,4.30E-10,9.34E-19
2,5.04E-08,2.33E-19,6.14E-19,2.17E-18,2.01E-19,4.03E-10,8.04E-19
2,4.50E-08,1.85E-19,4.74E-19,1.67E-18,1.71E-19,3.76E-10,6.86E-19
2,3.98E-08,1.46E-19,3.58E-19,1.27E-18,1.44E-19,3.50E-10,5.81E-19
2,3.49E-08,1.13E-19,2.65E-19,9.42E-19,1.20E-19,3.23E-10,4.86E-19
2,3.04E-08,8.62E-20,1.92E-19,6.83E-19,9.92E-20,2.96E-10,4.03E-19
2,2.62E-08,6.47E-20,1.35E-19,4.82E-19,8.07E-20,2.70E-10,3.28E-19
2,2.23E-08,4.76E-20,9.18E-20,3.29E-19,6.45E-20,2.43E-10,2.63E-19
2,1.89E-08,3.42E-20,6.01E-20,2.16E-19,5.05E-20,2.17E-10,2.06E-19
2,1.57E-08,2.39E-20,3.75E-20,1.36E-19,3.84E-20,1.91E-10,1.57E-19
2,1.28E-08,1.62E-20,2.21E-20,8.06E-20,2.82E-20,1.65E-10,1.16E-19
2,1.02E-08,1.05E-20,1.21E-20,4.46E-20,1.97E-20,1.38E-10,8.11E-20
2,7.97E-09,6.35E-21,6.03E-21,2.26E-20,1.29E-20,1.12E-10,5.30E-20
2,5.86E-09,3.50E-21,2.65E-21,1.01E-20,7.55E-21,8.64E-11,3.11E-20
2,3.97E-09,1.62E-21,9.67E-22,3.79E-21,3.67E-21,6.04E-11,1.52E-20
2,2.22E-09,5.10E-22,2.46E-22,9.93E-22,1.20E-21,3.45E-11,4.93E-21
2,5.54E-10,3.21E-23,1.42E-23,5.67E-23,7.61E-23,8.71E-12,3.13E-22
2,1.09E-09,1.23E-22,5.43E-23,2.21E-22,2.92E-22,1.71E-11,1.20E-21
2,2.77E-09,7.90E-22,4.06E-22,1.62E-21,1.84E-21,4.28E-11,7.58E-21
2,4.55E-09,2.11E-21,1.36E-21,5.29E-21,4.72E-21,6.84E-11,1.95E-20
2,6.48E-09,4.23E-21,3.46E-21,1.31E-20,8.97E-21,9.40E-11,3.69E-20
2,8.59E-09,7.37E-21,7.47E-21,2.78E-20,1.46E-20,1.20E-10,6.02E-20
2,1.09E-08,1.18E-20,1.44E-20,5.30E-20,2.17E-20,1.45E-10,8.93E-20
2,1.35E-08,1.79E-20,2.56E-20,9.29E-20,3.04E-20,1.71E-10,1.25E-19
2,1.64E-08,2.60E-20,4.23E-20,1.53E-19,4.07E-20,1.96E-10,1.67E-19
2,1.96E-08,3.67E-20,6.64E-20,2.38E-19,5.27E-20,2.21E-10,2.15E-19
2,2.31E-08,5.03E-20,9.96E-20,3.56E-19,6.65E-20,2.47E-10,2.71E-19
2,2.68E-08,6.76E-20,1.44E-19,5.13E-19,8.24E-20,2.72E-10,3.35E-19
2,3.10E-08,8.92E-20,2.02E-19,7.16E-19,1.00E-19,2.97E-10,4.06E-19
2,3.54E-08,1.16E-19,2.75E-19,9.75E-19,1.20E-19,3.22E-10,4.87E-19
2,4.01E-08,1.48E-19,3.67E-19,1.30E-18,1.43E-19,3.47E-10,5.76E-19
2,4.51E-08,1.86E-19,4.80E-19,1.69E-18,1.68E-19,3.72E-10,6.75E-19
2,5.05E-08,2.32E-19,6.17E-19,2.17E-18,1.96E-19,3.98E-10,7.85E-19
2,5.61E-08,2.85E-19,7.79E-19,2.73E-18,2.27E-19,4.23E-10,9.06E-19
2,6.20E-08,3.48E-19,9.72E-19,3.40E-18,2.62E-19,4.48E-10,1.04E-18
2,6.81E-08,4.20E-19,1.20E-18,4.18E-18,2.99E-19,4.73E-10,1.18E-18
2,7.46E-08,5.02E-19,1.46E-18,5.07E-18,3.40E-19,4.98E-10,1.34E-18
2,8.14E-08,5.97E-19,1.75E-18,6.10E-18,3.85E-19,5.22E-10,1.51E-18
2,8.85E-08,7.03E-19,2.09E-18,7.26E-18,4.34E-19,5.47E-10,1.70E-18
2,9.60E-08,8.23E-19,2.48E-18,8.58E-18,4.88E-19,5.72E-10,1.90E-18
2,1.04E-07,9.57E-19,2.91E-18,1.00E-17,5.46E-19,5.97E-10,2.12E-18
2,1.12E-07,1.11E-18,3.39E-18,1.17E-17,6.08E-19,6.22E-10,2.35E-18
2,1.20E-07,1.27E-18,3.93E-18,1.35E-17,6.76E-19,6.47E-10,2.60E-18
2,1.28E-07,1.45E-18,4.52E-18,1.55E-17,7.49E-19,6.72E-10,2.87E-18
2,1.37E-07,1.65E-18,5.17E-18,1.77E-17,8.27E-19,6.97E-10,3.16E-18
2,1.45E-07,1.87E-18,5.88E-18,2.01E-17,9.11E-19,7.22E-10,3.46E-18
2,1.54E-07,2.11E-18,6.65E-18,2.26E-17,1.00E-18,7.48E-10,3.79E-18
2,1.63E-07,2.37E-18,7.49E-18,2.54E-17,1.10E-18,7.73E-10,4.13E-18
2,1.73E-07,2.65E-18,8.40E-18,2.85E-17,1.20E-18,7.98E-10,4.50E-18
2,1.82E-07,2.95E-18,9.38E-18,3.17E-17,1.31E-18,8.23E-10,4.89E-18
2,1.92E-07,3.27E-18,1.04E-17,3.51E-17,1.43E-18,8.49E-10,5.30E-18
2,2.02E-07,3.62E-18,1.16E-17,3.88E-17,1.55E-18,8.74E-10,5.74E-18
2,2.12E-07,3.99E-18,1.28E-17,4.27E-17,1.68E-18,9.00E-10,6.20E-18
2,2.22E-07,4.38E-18,1.40E-17,4.68E-17,1.82E-18,9.32E-10,6.68E-18
2,2.33E-07,4.80E-18,1.54E-17,5.12E-17,1.96E-18,9.75E-10,7.18E-18
2,2.43E-07,5.25E-18,1.68E-17,5.58E-17,2.11E-18,1.02E-09,7.71E-18
2,2.54E-07,5.72E-18,1.83E-17,6.06E-17,2.28E-18,1.06E-09,8.26E-18
2,2.65E-07,6.21E-18,1.99E-17,6.56E-17,2.44E-18,1.11E-09,8.84E-18
2,2.76E-07,6.73E-18,2.16E-17,7.09E-17,2.62E-18,1.15E-09,9.44E-18
2,2.87E-07,7.28E-18,2.33E-17,7.64E-17,2.81E-18,1.20E-09,1.01E-17
2,2.98E-07,7.85E-18,2.51E-17,8.20E-17,3.00E-18,1.24E-09,1.07E-17
2,3.09E-07,8.45E-18,2.70E-17,8.79E-17,3.20E-18,1.29E-09,1.14E-17
2,3.21E-07,9.07E-18,2.90E-17,9.40E-17,3.41E-18,1.33E-09,1.21E-17
2,3.32E-07,9.72E-18,3.10E-17,1.00E-16,3.63E-18,1.37E-09,1.28E-17
2,3.44E-07,1.04E-17,3.31E-17,1.07E-16,3.86E-18,1.42E-09,1.36E-17
2,3.55E-07,1.11E-17,3.53E-17,1.13E-16,4.10E-18,1.46E-09,1.43E-17
2,3.67E-07,1.18E-17,3.76E-17,1.20E-16,4.34E-18,1.51E-09,1.51E-17
2,3.78E-07,1.26E-17,3.99E-17,1.27E-16,4.60E-18,1.55E-09,1.60E-17
2,3.90E-07,1.34E-17,4.22E-17,1.34E-16,4.86E-18,1.60E-09,1.68E-17
2,4.01E-07,1.42E-17,4.47E-17,1.41E-16,5.13E-18,1.64E-09,1.77E-17
2,4.13E-07,1.50E-17,4.72E-17,1.49E-16,5.41E-18,1.68E-09,1.85E-17
2,4.24E-07,1.58E-17,4.97E-17,1.56E-16,5.70E-18,1.72E-09,1.94E-17
2,4.36E-07,1.67E-17,5.23E-17,1.64E-16,6.00E-18,1.76E-09,2.04E-17
2,4.47E-07,1.76E-17,5.50E-17,1.71E-16,6.30E-18,1.81E-09,2.13E-17
2,4.59E-07,1.85E-17,5.76E-17,1.79E-16,6.61E-18,1.85E-09,2.23E-17
2,4.70E-07,1.94E-17,6.03E-17,1.86E-16,6.93E-18,1.89E-09,2.33E-17
2,4.81E-07,2.03E-17,6.31E-17,1.94E-16,7.26E-18,1.92E-09,2.43E-17
2,4.92E-07,2.13E-17,6.59E-17,2.02E-16,7.59E-18,1.96E-09,2.53E-17
2,5.03E-07,2.23E-17,6.87E-17,2.10E-16,7.94E-18,2.00E-09,2.63E-17
2,5.14E-07,2.32E-17,7.15E-17,2.17E-16,8.28E-18,2.04E-09,2.73E-17
2,5.25E-07,2.42E-17,7.43E-17,2.25E-16,8.64E-18,2.07E-09,2.84E-17
2,5.36E-07,2.52E-17,7.72E-17,2.33E-16,9.00E-18,2.10E-09,2.95E-17
2,5.46E-07,2.63E-17,8.00E-17,2.40E-16,9.37E-18,2.14E-09,3.05E-17
2,5.57E-07,2.73E-17,8.28E-17,2.48E-16,9.74E-18,2.17E-09,3.16E-17
2,5.67E-07,2.83E-17,8.57E-17,2.55E-16,1.01E-17,2.20E-09,3.27E-17
2,5.77E-07,2.93E-17,8.85E-17,2.62E-16,1.05E-17,2.23E-09,3.38E-17
2,5.87E-07,3.04E-17,9.13E-17,2.69E-16,1.09E-17,2.26E-09,3.49E-17
2,5.97E-07,3.14E-17,9.41E-17,2.76E-16,1.13E-17,2.29E-09,3.61E-17
2,6.06E-07,3.25E-17,9.68E-17,2.83E-16,1.17E-17,2.31E-09,3.72E-17
2,6.16E-07,3.35E-17,9.95E-17,2.90E-16,1.21E-17,2.34E-09,3.83E-17
2,6.25E-07,3.45E-17,1.02E-16,2.96E-16,1.25E-17,2.36E-09,3.94E-17
2,6.34E-07,3.56E-17,1.05E-16,3.03E-16,1.29E-17,2.38E-09,4.05E-17
2,6.43E-07,3.66E-17,1.07E-16,3.09E-16,1.33E-17,2.40E-09,4.16E-17
2,6.51E-07,3.76E-17,1.10E-16,3.15E-16,1.37E-17,2.42E-09,4.28E-17
2,6.60E-07,3.86E-17,1.12E-16,3.21E-16,1.41E-17,2.44E-09,4.39E-17
2,6.68E-07,3.96E-17,1.15E-16,3.26E-16,1.45E-17,2.46E-09,4.50E-17
2,6.76E-07,4.06E-17,1.17E-16,3.31E-16,1.49E-17,2.47E-09,4.61E-17
2,6.84E-07,4.16E-17,1.19E-16,3.36E-16,1.53E-17,2.48E-09,4.72E-17
2,6.92E-07,4.25E-17,1.22E-16,3.41E-16,1.57E-17,2.50E-09,4.83E-17
2,7.00E-07,4.34E-17,1.24E-16,3.45E-16,1.61E-17,2.51E-09,4.93E-17
2,7.07E-07,4.44E-17,1.26E-16,3.50E-16,1.65E-17,2.51E-09,5.04E-17
2,7.14E-07,4.53E-17,1.28E-16,3.54E-16,1.69E-17,2.52E-09,5.14E-17
2,7.21E-07,4.61E-17,1.30E-16,3.57E-16,1.73E-17,2.53E-09,5.25E-17
2,7.28E-07,4.70E-17,1.31E-16,3.61E-16,1.77E-17,2.53E-09,5.35E-17
2,7.34E-07,4.78E-17,1.33E-16,3.64E-16,1.80E-17,2.54E-09,5.45E-17
2,7.40E-07,4.86E-17,1.35E-16,3.67E-16,1.84E-17,2.58E-09,5.55E-17
2,7.46E-07,4.93E-17,1.36E-16,3.69E-16,1.88E-17,2.62E-09,5.65E-17
2,7.51E-07,5.01E-17,1.37E-16,3.71E-16,1.91E-17,2.66E-09,5.74E-17
2,7.57E-07,5.08E-17,1.39E-16,3.73E-16,1.95E-17,2.69E-09,5.84E-17
2,7.61E-07,5.15E-17,1.40E-16,3.75E-16,1.99E-17,2.73E-09,5.93E-17
2,7.66E-07,5.21E-17,1.41E-16,3.76E-16,2.02E-17,2.77E-09,6.02E-17
2,7.71E-07,5.27E-17,1.42E-16,3.77E-16,2.05E-17,2.81E-09,6.11E-17
2,7.75E-07,5.33E-17,1.42E-16,3.78E-16,2.09E-17,2.84E-09,6.19E-17
2,7.78E-07,5.38E-17,1.43E-16,3.79E-16,2.12E-17,2.88E-09,6.28E-17
2,7.82E-07,5.43E-17,1.44E-16,3.79E-16,2.15E-17,2.92E-09,6.36E-17
2,7.85E-07,5.47E-17,1.44E-16,3.79E-16,2.18E-17,2.96E-09,6.43E-17
2,7.88E-07,5.52E-17,1.44E-16,3.78E-16,2.20E-17,2.99E-09,6.51E-17
2,7.91E-07,5.55E-17,1.44E-16,3.78E-16,2.23E-17,3.03E-09,6.58E-17
2,7.93E-07,5.59E-17,1.44E-16,3.77E-16,2.26E-17,3.06E-09,6.65E-17
2,7.95E-07,5.62E-17,1.44E-16,3.76E-16,2.28E-17,3.10E-09,6.72E-17
2,7.97E-07,5.64E-17,1.44E-16,3.75E-16,2.31E-17,3.14E-09,6.79E-17
2,7.98E-07,5.67E-17,1.44E-16,3.73E-16,2.33E-17,3.17E-09,6.85E-17
2,8.00E-07,5.68E-17,1.44E-16,3.71E-16,2.35E-17,3.20E-09,6.91E-17
2,8.00E-07,5.70E-17,1.43E-16,3.69E-16,2.37E-17,3.24E-09,6.97E-17
2,8.01E-07,5.71E-17,1.42E-16,3.67E-16,2.39E-17,3.27E-09,7.02E-17
2,8.01E-07,5.71E-17,1.42E-16,3.64E-16,2.40E-17,3.30E-09,7.07E-17
2,8.01E-07,5.71E-17,1.41E-16,3.62E-16,2.42E-17,3.34E-09,7.12E-17
2,8.01E-07,5.71E-17,1.40E-16,3.59E-16,2.43E-17,3.37E-09,7.16E-17
2,8.00E-07,5.70E-17,1.39E-16,3.56E-16,2.44E-17,3.40E-09,7.20E-17
2,8.00E-07,5.69E-17,1.38E-16,3.52E-16,2.45E-17,3.43E-09,7.24E-17
2,7.98E-07,5.68E-17,1.37E-16,3.49E-16,2.46E-17,3.46E-09,7.27E-17
2,7.97E-07,5.66E-17,1.35E-16,3.45E-16,2.47E-17,3.49E-09,7.31E-17
2,7.95E-07,5.64E-17,1.34E-16,3.41E-16,2.48E-17,3.51E-09,7.33E-17
2,7.93E-07,5.61E-17,1.32E-16,3.37E-16,2.48E-17,3.54E-09,7.36E-17
2,7.91E-07,5.58E-17,1.31E-16,3.33E-16,2.48E-17,3.56E-09,7.38E-17
2,7.89E-07,5.54E-17,1.29E-16,3.29E-16,2.48E-17,3.59E-09,7.40E-17
2,7.86E-07,5.50E-17,1.27E-16,3.25E-16,2.48E-17,3.61E-09,7.41E-17
2,7.83E-07,5.46E-17,1.26E-16,3.20E-16,2.48E-17,3.63E-09,7.42E-17
2,7.79E-07,5.42E-17,1.24E-16,3.16E-16,2.48E-17,3.66E-09,7.43E-17
2,7.76E-07,5.37E-17,1.22E-16,3.11E-16,2.47E-17,3.68E-09,7.43E-17
