Iterations,Velocity,Newton Energy,Gradient Energy,Gradient Mass Energy,Newton Direction L2,Newton Direction Linf,Newton Direction Mass Norm
2,5.81E-08,5.57E-10,8.68E-10,1.63E-09,5.61E-10,5.19E-10,1.13E-09
2,5.00E-08,4.82E-10,7.31E-10,1.38E-09,5.06E-10,4.74E-10,1.02E-09
2,4.26E-08,4.13E-10,6.06E-10,1.14E-09,4.53E-10,4.29E-10,9.13E-10
2,3.59E-08,3.50E-10,4.93E-10,9.33E-10,4.02E-10,3.84E-10,8.11E-10
2,2.99E-08,2.92E-10,3.92E-10,7.44E-10,3.52E-10,3.39E-10,7.11E-10
2,2.45E-08,2.40E-10,3.03E-10,5.77E-10,3.03E-10,2.95E-10,6.13E-10
2,1.95E-08,1.94E-10,2.26E-10,4.33E-10,2.56E-10,2.51E-10,5.18E-10
2,1.52E-08,1.52E-10,1.62E-10,3.11E-10,2.09E-10,2.06E-10,4.24E-10
2,1.14E-08,1.14E-10,1.09E-10,2.11E-10,1.64E-10,1.62E-10,3.32E-10
2,7.94E-09,8.03E-11,6.73E-11,1.32E-10,1.19E-10,1.18E-10,2.42E-10
2,4.86E-09,4.93E-11,3.63E-11,7.22E-11,7.48E-11,7.46E-11,1.52E-10
2,1.98E-09,2.01E-11,1.35E-11,2.72E-11,3.10E-11,3.10E-11,6.30E-11
2,8.01E-10,8.20E-12,5.48E-12,1.09E-11,1.26E-11,1.26E-11,2.56E-11
2,3.61E-09,3.67E-11,2.57E-11,5.16E-11,5.61E-11,5.60E-11,1.14E-10
2,6.58E-09,6.65E-11,5.26E-11,1.04E-10,9.96E-11,9.93E-11,2.02E-10
2,9.81E-09,9.86E-11,8.90E-11,1.73E-10,1.43E-10,1.42E-10,2.91E-10
2,1.34E-08,1.34E-10,1.36E-10,2.62E-10,1.88E-10,1.86E-10,3.81E-10
2,1.74E-08,1.73E-10,1.94E-10,3.72E-10,2.32E-10,2.28E-10,4.71E-10
2,2.19E-08,2.16E-10,2.64E-10,5.03E-10,2.78E-10,2.71E-10,5.63E-10
2,2.69E-08,2.64E-10,3.45E-10,6.55E-10,3.24E-10,3.14E-10,6.56E-10
2,3.26E-08,3.17E-10,4.38E-10,8.28E-10,3.72E-10,3.57E-10,7.51E-10
2,3.87E-08,3.75E-10,5.41E-10,1.02E-09,4.20E-10,3.99E-10,8.47E-10
2,4.55E-08,4.39E-10,6.56E-10,1.24E-09,4.70E-10,4.42E-10,9.46E-10
2,5.28E-08,5.08E-10,7.81E-10,1.47E-09,5.21E-10,4.84E-10,1.05E-09
2,6.07E-08,5.82E-10,9.17E-10,1.72E-09,5.73E-10,5.26E-10,1.15E-09
2,6.92E-08,6.61E-10,1.06E-09,2.00E-09,6.27E-10,5.69E-10,1.26E-09
2,7.83E-08,7.46E-10,1.22E-09,2.29E-09,6.82E-10,6.11E-10,1.36E-09
2,8.78E-08,8.36E-10,1.39E-09,2.60E-09,7.39E-10,6.53E-10,1.47E-09
2,9.79E-08,9.31E-10,1.56E-09,2.92E-09,7.98E-10,6.95E-10,1.59E-09
2,1.09E-07,1.03E-09,1.75E-09,3.26E-09,8.59E-10,7.37E-10,1.71E-09
2,1.20E-07,1.14E-09,1.94E-09,3.62E-09,9.21E-10,7.79E-10,1.82E-09
2,1.31E-07,1.25E-09,2.15E-09,4.00E-09,9.85E-10,8.21E-10,1.95E-09
2,1.44E-07,1.36E-09,2.36E-09,4.39E-09,1.05E-09,8.62E-10,2.07E-09
2,1.57E-07,1.48E-09,2.58E-09,4.79E-09,1.12E-09,9.04E-10,2.20E-09
2,1.70E-07,1.60E-09,2.81E-09,5.21E-09,1.19E-09,9.46E-10,2.33E-09
2,1.84E-07,1.73E-09,3.04E-09,5.64E-09,1.26E-09,9.88E-10,2.47E-09
2,1.98E-07,1.86E-09,3.29E-09,6.08E-09,1.33E-09,1.03E-09,2.60E-09
2,2.12E-07,2.00E-09,3.54E-09,6.54E-09,1.41E-09,1.07E-09,2.74E-09
2,2.27E-07,2.14E-09,3.79E-09,7.00E-09,1.48E-09,1.11E-09,2.88E-09
2,2.42E-07,2.28E-09,4.06E-09,7.48E-09,1.56E-09,1.16E-09,3.03E-09
2,2.58E-07,2.43E-09,4.33E-09,7.96E-09,1.64E-09,1.20E-09,3.18E-09
2,2.74E-07,2.58E-09,4.60E-09,8.45E-09,1.72E-09,1.24E-09,3.33E-09
2,2.90E-07,2.73E-09,4.88E-09,8.95E-09,1.80E-09,1.28E-09,3.48E-09
2,3.07E-07,2.89E-09,5.16E-09,9.46E-09,1.89E-09,1.33E-09,3.63E-09
2,3.24E-07,3.05E-09,5.45E-09,9.97E-09,1.97E-09,1.37E-09,3.79E-09
2,3.41E-07,3.21E-09,5.74E-09,1.05E-08,2.06E-09,1.43E-09,3.95E-09
2,3.59E-07,3.38E-09,6.04E-09,1.10E-08,2.15E-09,1.50E-09,4.11E-09
2,3.76E-07,3.54E-09,6.34E-09,1.15E-08,2.24E-09,1.57E-09,4.27E-09
2,3.94E-07,3.71E-09,6.64E-09,1.21E-08,2.33E-09,1.65E-09,4.44E-09
2,4.12E-07,3.88E-09,6.95E-09,1.26E-08,2.43E-09,1.72E-09,4.60E-09
2,4.31E-07,4.05E-09,7.25E-09,1.31E-08,2.52E-09,1.80E-09,4.77E-09
2,4.50E-07,4.23E-09,7.56E-09,1.37E-08,2.62E-09,1.87E-09,4.94E-09
2,4.69E-07,4.40E-09,7.87E-09,1.42E-08,2.71E-09,1.94E-09,5.11E-09
2,4.88E-07,4.58E-09,8.18E-09,1.47E-08,2.81E-09,2.02E-09,5.28E-09
2,5.07E-07,4.76E-09,8.50E-09,1.53E-08,2.91E-09,2.09E-09,5.45E-09
2,5.26E-07,4.94E-09,8.81E-09,1.58E-08,3.00E-09,2.17E-09,5.62E-09
2,5.45E-07,5.11E-09,9.12E-09,1.63E-08,3.10E-09,2.24E-09,5.80E-09
2,5.65E-07,5.29E-09,9.43E-09,1.68E-08,3.20E-09,2.32E-09,5.97E-09
2,5.84E-07,5.47E-09,9.74E-09,1.74E-08,3.31E-09,2.39E-09,6.14E-09
2,6.03E-07,5.65E-09,1.00E-08,1.79E-08,3.41E-09,2.46E-09,6.32E-09
2,6.23E-07,5.83E-09,1.04E-08,1.84E-08,3.51E-09,2.53E-09,6.49E-09
2,6.42E-07,6.01E-09,1.07E-08,1.89E-08,3.61E-09,2.60E-09,6.66E-09
2,6.61E-07,6.19E-09,1.10E-08,1.94E-08,3.71E-09,2.67E-09,6.84E-09
2,6.80E-07,6.37E-09,1.13E-08,1.99E-08,3.81E-09,2.74E-09,7.01E-09
2,6.99E-07,6.55E-09,1.16E-08,2.03E-08,3.92E-09,2.80E-09,7.18E-09
2,7.17E-07,6.72E-09,1.19E-08,2.08E-08,4.02E-09,2.87E-09,7.35E-09
2,7.36E-07,6.90E-09,1.21E-08,2.13E-08,4.12E-09,2.93E-09,7.52E-09
2,7.54E-07,7.07E-09,1.24E-08,2.17E-08,4.22E-09,2.99E-09,7.69E-09
2,7.73E-07,7.24E-09,1.27E-08,2.22E-08,4.33E-09,3.05E-09,7.86E-09
2,7.91E-07,7.41E-09,1.30E-08,2.26E-08,4.43E-09,3.11E-09,8.02E-09
2,8.08E-07,7.58E-09,1.33E-08,2.30E-08,4.53E-09,3.17E-09,8.19E-09
2,8.26E-07,7.75E-09,1.35E-08,2.34E-08,4.63E-09,3.22E-09,8.35E-09
2,8.43E-07,7.91E-09,1.38E-08,2.38E-08,4.73E-09,3.28E-09,8.51E-09
2,8.60E-07,8.08E-09,1.40E-08,2.42E-08,4.83E-09,3.33E-09,8.67E-09
2,8.77E-07,8.24E-09,1.43E-08,2.46E-08,4.93E-09,3.38E-09,8.83E-09
2,8.93E-07,8.39E-09,1.45E-08,2.49E-08,5.03E-09,3.42E-09,8.99E-09
2,9.09E-07,8.55E-09,1.48E-08,2.53E-08,5.12E-09,3.47E-09,9.14E-09
2,9.25E-07,8.70E-09,1.50E-08,2.56E-08,5.22E-09,3.51E-09,9.29E-09
2,9.40E-07,8.85E-09,1.52E-08,2.59E-08,5.31E-09,3.55E-09,9.44E-09
2,9.55E-07,8.99E-09,1.54E-08,2.62E-08,5.41E-09,3.58E-09,9.59E-09
2,9.70E-07,9.13E-09,1.56E-08,2.65E-08,5.50E-09,3.62E-09,9.73E-09
2,9.84E-07,9.27E-09,1.58E-08,2.68E-08,5.59E-09,3.65E-09,9.87E-09
2,9.98E-07,9.40E-09,1.60E-08,2.70E-08,5.68E-09,3.67E-09,1.00E-08
2,1.01E-06,9.53E-09,1.62E-08,2.73E-08,5.77E-09,3.70E-09,1.01E-08
2,1.03E-06,9.66E-09,1.64E-08,2.75E-08,5.86E-09,3.72E-09,1.03E-08
2,1.04E-06,9.78E-09,1.66E-08,2.77E-08,5.94E-09,3.74E-09,1.04E-08
2,1.05E-06,9.90E-09,1.67E-08,2.79E-08,6.02E-09,3.76E-09,1.05E-08
2,1.06E-06,1.00E-08,1.69E-08,2.81E-08,6.11E-09,3.77E-09,1.07E-08
2,1.08E-06,1.01E-08,1.70E-08,2.83E-08,6.19E-09,3.78E-09,1.08E-08
2,1.09E-06,1.02E-08,1.72E-08,2.85E-08,6.26E-09,3.79E-09,1.09E-08
2,1.10E-06,1.03E-08,1.73E-08,2.86E-08,6.34E-09,3.79E-09,1.10E-08
2,1.11E-06,1.04E-08,1.74E-08,2.87E-08,6.41E-09,3.84E-09,1.11E-08
2,1.12E-06,1.05E-08,1.75E-08,2.88E-08,6.49E-09,3.91E-09,1.12E-08
2,1.13E-06,1.06E-08,1.76E-08,2.89E-08,6.56E-09,3.97E-09,1.13E-08
2,1.14E-06,1.07E-08,1.77E-08,2.90E-08,6.62E-09,4.03E-09,1.15E-08
2,1.14E-06,1.08E-08,1.78E-08,2.91E-08,6.69E-09,4.10E-09,1.15E-08
2,1.15E-06,1.08E-08,1.78E-08,2.92E-08,6.75E-09,4.16E-09,1.16E-08
2,1.16E-06,1.09E-08,1.79E-08,2.92E-08,6.81E-09,4.22E-09,1.17E-08
2,1.17E-06,1.10E-08,1.80E-08,2.92E-08,6.87E-09,4.28E-09,1.18E-08
2,1.17E-06,1.10E-08,1.80E-08,2.92E-08,6.93E-09,4.34E-09,1.19E-08
2,1.18E-06,1.11E-08,1.80E-08,2.92E-08,6.98E-09,4.41E-09,1.20E-08
2,1.18E-06,1.11E-08,1.81E-08,2.92E-08,7.03E-09,4.47E-09,1.21E-08
2,1.19E-06,1.12E-08,1.81E-08,2.92E-08,7.08E-09,4.53E-09,1.22E-08
2,1.19E-06,1.12E-08,1.81E-08,2.92E-08,7.13E-09,4.59E-09,1.22E-08
2,1.19E-06,1.13E-08,1.81E-08,2.91E-08,7.17E-09,4.65E-09,1.23E-08
2,1.20E-06,1.13E-08,1.81E-08,2.91E-08,7.21E-09,4.70E-09,1.24E-08
2,1.20E-06,1.13E-08,1.80E-08,2.90E-08,7.25E-09,4.76E-09,1.24E-08
2,1.20E-06,1.13E-08,1.80E-08,2.89E-08,7.29E-09,4.82E-09,1.25E-08
2,1.20E-06,1.13E-08,1.80E-08,2.88E-08,7.32E-09,4.87E-09,1.25E-08
2,1.20E-06,1.14E-08,1.79E-08,2.87E-08,7.35E-09,4.93E-09,1.26E-08
2,1.20E-06,1.14E-08,1.79E-08,2.86E-08,7.37E-09,4.98E-09,1.26E-08
2,1.20E-06,1.14E-08,1.78E-08,2.85E-08,7.40E-09,5.03E-09,1.27E-08
2,1.20E-06,1.14E-08,1.77E-08,2.83E-08,7.42E-09,5.09E-09,1.27E-08
2,1.20E-06,1.13E-08,1.77E-08,2.82E-08,7.44E-09,5.14E-09,1.28E-08
2,1.20E-06,1.13E-08,1.76E-08,2.80E-08,7.45E-09,5.18E-09,1.28E-08
2,1.20E-06,1.13E-08,1.75E-08,2.79E-08,7.46E-09,5.23E-09,1.28E-08
2,1.19E-06,1.13E-08,1.74E-08,2.77E-08,7.47E-09,5.28E-09,1.28E-08
2,1.19E-06,1.12E-08,1.73E-08,2.75E-08,7.48E-09,5.32E-09,1.29E-08
2,1.19E-06,1.12E-08,1.72E-08,2.73E-08,7.48E-09,5.36E-09,1.29E-08
2,1.18E-06,1.12E-08,1.70E-08,2.71E-08,7.48E-09,5.40E-09,1.29E-08
2,1.18E-06,1.11E-08,1.69E-08,2.69E-08,7.48E-09,5.44E-09,1.29E-08
2,1.17E-06,1.11E-08,1.68E-08,2.67E-08,7.47E-09,5.47E-09,1.29E-08
2,1.17E-06,1.10E-08,1.66E-08,2.65E-08,7.46E-09,5.51E-09,1.29E-08
2,1.16E-06,1.10E-08,1.65E-08,2.63E-08,7.45E-09,5.54E-09,1.29E-08
2,1.15E-06,1.09E-08,1.63E-08,2.61E-08,7.44E-09,5.57E-09,1.29E-08
2,1.15E-06,1.08E-08,1.61E-08,2.58E-08,7.42E-09,5.59E-09,1.29E-08
2,1.14E-06,1.08E-08,1.60E-08,2.56E-08,7.40E-09,5.62E-09,1.29E-08
2,1.13E-06,1.07E-08,1.58E-08,2.53E-08,7.37E-09,5.64E-09,1.29E-08
2,1.12E-06,1.06E-08,1.56E-08,2.51E-08,7.35E-09,5.66E-09,1.29E-08
2,1.11E-06,1.05E-08,1.54E-08,2.48E-08,7.32E-09,5.67E-09,1.28E-08
2,1.10E-06,1.04E-08,1.53E-08,2.45E-08,7.28E-09,5.69E-09,1.28E-08
2,1.09E-06,1.03E-08,1.51E-08,2.43E-08,7.25E-09,5.70E-09,1.28E-08
2,1.08E-06,1.02E-08,1.49E-08,2.40E-08,7.21E-09,5.70E-09,1.27E-08
2,1.07E-06,1.01E-08,1.47E-08,2.37E-08,7.17E-09,5.71E-09,1.27E-08
2,1.06E-06,1.00E-08,1.44E-08,2.34E-08,7.12E-09,5.71E-09,1.26E-08
2,1.05E-06,9.92E-09,1.42E-08,2.31E-08,7.07E-09,5.71E-09,1.26E-08
2,1.04E-06,9.81E-09,1.40E-08,2.28E-08,7.02E-09,5.71E-09,1.25E-08
2,1.03E-06,9.70E-09,1.38E-08,2.25E-08,6.97E-09,5.70E-09,1.25E-08
2,1.01E-06,9.58E-09,1.36E-08,2.22E-08,6.91E-09,5.69E-09,1.24E-08
2,1.00E-06,9.46E-09,1.33E-08,2.19E-08,6.85E-09,5.67E-09,1.23E-08
2,9.86E-07,9.34E-09,1.31E-08,2.16E-08,6.79E-09,5.66E-09,1.22E-08
2,9.73E-07,9.21E-09,1.29E-08,2.13E-08,6.72E-09,5.63E-09,1.21E-08
2,9.59E-07,9.08E-09,1.27E-08,2.10E-08,6.65E-09,5.61E-09,1.21E-08
2,9.45E-07,8.95E-09,1.24E-08,2.07E-08,6.58E-09,5.58E-09,1.20E-08
2,9.31E-07,8.81E-09,1.22E-08,2.04E-08,6.51E-09,5.55E-09,1.19E-08
2,9.16E-07,8.67E-09,1.19E-08,2.00E-08,6.43E-09,5.52E-09,1.18E-08
2,9.01E-07,8.53E-09,1.17E-08,1.97E-08,6.35E-09,5.48E-09,1.16E-08
2,8.86E-07,8.39E-09,1.15E-08,1.94E-08,6.27E-09,5.44E-09,1.15E-08
2,8.70E-07,8.25E-09,1.12E-08,1.90E-08,6.19E-09,5.39E-09,1.14E-08
2,8.54E-07,8.10E-09,1.10E-08,1.87E-08,6.10E-09,5.34E-09,1.13E-08
2,8.38E-07,7.95E-09,1.07E-08,1.84E-08,6.01E-09,5.29E-09,1.12E-08
2,8.22E-07,7.80E-09,1.05E-08,1.80E-08,5.92E-09,5.24E-09,1.10E-08
2,8.06E-07,7.65E-09,1.02E-08,1.77E-08,5.82E-09,5.18E-09,1.09E-08
2,7.89E-07,7.49E-09,9.98E-09,1.73E-08,5.73E-09,5.12E-09,1.07E-08
2,7.72E-07,7.34E-09,9.73E-09,1.70E-08,5.63E-09,5.05E-09,1.06E-08
2,7.55E-07,7.18E-09,9.48E-09,1.66E-08,5.53E-09,4.98E-09,1.04E-08
2,7.38E-07,7.02E-09,9.24E-09,1.62E-08,5.42E-09,4.91E-09,1.02E-08
2,7.21E-07,6.86E-09,8.99E-09,1.59E-08,5.32E-09,4.83E-09,1.01E-08
2,7.03E-07,6.69E-09,8.74E-09,1.55E-08,5.21E-09,4.75E-09,9.90E-09
2,6.86E-07,6.53E-09,8.49E-09,1.52E-08,5.10E-09,4.67E-09,9.72E-09
2,6.68E-07,6.37E-09,8.25E-09,1.48E-08,4.99E-09,4.58E-09,9.53E-09
2,6.50E-07,6.20E-09,8.00E-09,1.44E-08,4.87E-09,4.49E-09,9.34E-09
2,6.32E-07,6.03E-09,7.76E-09,1.41E-08,4.76E-09,4.40E-09,9.14E-09
2,6.14E-07,5.86E-09,7.51E-09,1.37E-08,4.64E-09,4.30E-09,8.94E-09
2,5.96E-07,5.70E-09,7.27E-09,1.33E-08,4.52E-09,4.21E-09,8.73E-09
2,5.77E-07,5.53E-09,7.03E-09,1.29E-08,4.40E-09,4.10E-09,8.52E-09
2,5.59E-07,5.36E-09,6.79E-09,1.25E-08,4.28E-09,4.00E-09,8.30E-09
2,5.40E-07,5.19E-09,6.55E-09,1.22E-08,4.15E-09,3.89E-09,8.08E-09
2,5.22E-07,5.02E-09,6.32E-09,1.18E-08,4.03E-09,3.78E-09,7.85E-09
2,5.03E-07,4.85E-09,6.08E-09,1.14E-08,3.90E-09,3.67E-09,7.62E-09
2,4.84E-07,4.67E-09,5.85E-09,1.10E-08,3.77E-09,3.55E-09,7.39E-09
2,4.65E-07,4.50E-09,5.62E-09,1.06E-08,3.64E-09,3.43E-09,7.15E-09
2,4.47E-07,4.33E-09,5.39E-09,1.02E-08,3.51E-09,3.31E-09,6.90E-09
2,4.28E-07,4.16E-09,5.16E-09,9.84E-09,3.38E-09,3.19E-09,6.66E-09
2,4.09E-07,3.99E-09,4.94E-09,9.45E-09,3.25E-09,3.06E-09,6.41E-09
2,3.90E-07,3.82E-09,4.71E-09,9.06E-09,3.11E-09,2.93E-09,6.15E-09
2,3.71E-07,3.65E-09,4.49E-09,8.67E-09,2.98E-09,2.80E-09,5.90E-09
2,3.52E-07,3.48E-09,4.28E-09,8.28E-09,2.84E-09,2.67E-09,5.64E-09
2,3.34E-07,3.31E-09,4.06E-09,7.88E-09,2.71E-09,2.54E-09,5.38E-09
2,3.15E-07,3.14E-09,3.85E-09,7.49E-09,2.57E-09,2.40E-09,5.11E-09
2,2.96E-07,2.97E-09,3.64E-09,7.11E-09,2.44E-09,2.27E-09,4.85E-09
2,2.77E-07,2.81E-09,3.43E-09,6.72E-09,2.30E-09,2.13E-09,4.58E-09
2,2.58E-07,2.64E-09,3.23E-09,6.33E-09,2.17E-09,1.99E-09,4.31E-09
2,2.39E-07,2.48E-09,3.03E-09,5.95E-09,2.04E-09,1.84E-09,4.05E-09
2,2.20E-07,2.32E-09,2.84E-09,5.58E-09,1.90E-09,1.70E-09,3.78E-09
2,2.00E-07,2.16E-09,2.65E-09,5.21E-09,1.77E-09,1.56E-09,3.52E-09
2,1.81E-07,2.01E-09,2.47E-09,4.85E-09,1.64E-09,1.41E-09,3.26E-09
2,1.62E-07,1.86E-09,2.29E-09,4.49E-09,1.52E-09,1.27E-09,3.00E-09
2,1.43E-07,1.72E-09,2.13E-09,4.15E-09,1.40E-09,1.12E-09,2.75E-09
2,1.24E-07,1.59E-09,1.97E-09,3.83E-09,1.28E-09,9.74E-10,2.51E-09
2,1.05E-07,1.46E-09,1.82E-09,3.53E-09,1.17E-09,8.28E-10,2.29E-09
2,1.05E-07,1.35E-09,1.69E-09,3.26E-09,1.07E-09,8.29E-10,2.08E-09
2,1.05E-07,1.25E-09,1.58E-09,3.02E-09,9.85E-10,8.29E-10,1.89E-09
2,1.05E-07,1.17E-09,1.49E-09,2.82E-09,9.13E-10,8.29E-10,1.74E-09
2,1.05E-07,1.11E-09,1.43E-09,2.68E-09,8.61E-10,8.28E-10,1.62E-09
2,1.05E-07,1.08E-09,1.39E-09,2.61E-09,8.32E-10,8.27E-10,1.56E-09
2,1.05E-07,1.07E-09,1.39E-09,2.60E-09,8.29E-10,8.26E-10,1.55E-09
2,1.05E-07,1.10E-09,1.41E-09,2.66E-09,8.51E-10,8.25E-10,1.60E-09
2,1.05E-07,1.15E-09,1.47E-09,2.78E-09,8.97E-10,8.23E-10,1.70E-09
2,1.04E-07,1.22E-09,1.55E-09,2.96E-09,9.62E-10,8.22E-10,1.84E-09
2,1.04E-07,1.31E-09,1.65E-09,3.18E-09,1.04E-09,8.20E-10,2.02E-09
2,1.04E-07,1.42E-09,1.77E-09,3.44E-09,1.14E-09,8.19E-10,2.22E-09
2,1.19E-07,1.54E-09,1.91E-09,3.73E-09,1.24E-09,9.33E-10,2.44E-09
2,1.37E-07,1.66E-09,2.06E-09,4.04E-09,1.35E-09,1.07E-09,2.67E-09
2,1.56E-07,1.80E-09,2.21E-09,4.36E-09,1.46E-09,1.22E-09,2.91E-09
2,1.74E-07,1.94E-09,2.38E-09,4.70E-09,1.58E-09,1.36E-09,3.15E-09
2,1.92E-07,2.08E-09,2.55E-09,5.05E-09,1.70E-09,1.49E-09,3.40E-09
2,2.10E-07,2.23E-09,2.73E-09,5.40E-09,1.83E-09,1.63E-09,3.65E-09
2,2.28E-07,2.38E-09,2.91E-09,5.77E-09,1.95E-09,1.76E-09,3.90E-09
2,2.46E-07,2.53E-09,3.09E-09,6.13E-09,2.07E-09,1.90E-09,4.15E-09
2,2.64E-07,2.68E-09,3.28E-09,6.50E-09,2.20E-09,2.03E-09,4.41E-09
2,2.81E-07,2.83E-09,3.47E-09,6.87E-09,2.32E-09,2.16E-09,4.66E-09
2,2.99E-07,2.98E-09,3.66E-09,7.24E-09,2.45E-09,2.28E-09,4.90E-09
2,3.16E-07,3.14E-09,3.85E-09,7.61E-09,2.57E-09,2.41E-09,5.15E-09
2,3.33E-07,3.29E-09,4.05E-09,7.98E-09,2.69E-09,2.53E-09,5.39E-09
2,3.51E-07,3.44E-09,4.24E-09,8.35E-09,2.82E-09,2.65E-09,5.63E-09
2,3.68E-07,3.60E-09,4.44E-09,8.71E-09,2.94E-09,2.77E-09,5.87E-09
2,3.85E-07,3.75E-09,4.64E-09,9.08E-09,3.06E-09,2.88E-09,6.10E-09
2,4.01E-07,3.90E-09,4.84E-09,9.45E-09,3.17E-09,3.00E-09,6.33E-09
2,4.18E-07,4.06E-09,5.04E-09,9.81E-09,3.29E-09,3.11E-09,6.56E-09
2,4.35E-07,4.21E-09,5.25E-09,1.02E-08,3.41E-09,3.21E-09,6.78E-09
2,4.52E-07,4.36E-09,5.45E-09,1.05E-08,3.52E-09,3.32E-09,7.00E-09
2,4.68E-07,4.51E-09,5.65E-09,1.09E-08,3.63E-09,3.42E-09,7.21E-09
2,4.84E-07,4.66E-09,5.86E-09,1.12E-08,3.74E-09,3.52E-09,7.42E-09
2,5.01E-07,4.80E-09,6.06E-09,1.16E-08,3.85E-09,3.61E-09,7.62E-09
2,5.17E-07,4.95E-09,6.27E-09,1.19E-08,3.96E-09,3.71E-09,7.82E-09
2,5.33E-07,5.10E-09,6.47E-09,1.23E-08,4.06E-09,3.80E-09,8.01E-09
2,5.48E-07,5.24E-09,6.68E-09,1.26E-08,4.17E-09,3.88E-09,8.20E-09
2,5.64E-07,5.38E-09,6.89E-09,1.30E-08,4.27E-09,3.96E-09,8.38E-09
2,5.79E-07,5.53E-09,7.09E-09,1.33E-08,4.37E-09,4.04E-09,8.56E-09
2,5.94E-07,5.67E-09,7.30E-09,1.36E-08,4.46E-09,4.12E-09,8.73E-09
2,6.09E-07,5.80E-09,7.51E-09,1.39E-08,4.56E-09,4.20E-09,8.90E-09
2,6.24E-07,5.94E-09,7.71E-09,1.43E-08,4.65E-09,4.27E-09,9.06E-09
2,6.39E-07,6.08E-09,7.92E-09,1.46E-08,4.74E-09,4.33E-09,9.21E-09
2,6.53E-07,6.21E-09,8.12E-09,1.49E-08,4.83E-09,4.40E-09,9.36E-09
2,6.67E-07,6.34E-09,8.33E-09,1.52E-08,4.91E-09,4.46E-09,9.50E-09
2,6.81E-07,6.47E-09,8.53E-09,1.55E-08,5.00E-09,4.51E-09,9.64E-09
2,6.95E-07,6.60E-09,8.73E-09,1.58E-08,5.08E-09,4.57E-09,9.78E-09
2,7.09E-07,6.73E-09,8.94E-09,1.61E-08,5.16E-09,4.62E-09,9.90E-09
2,7.22E-07,6.85E-09,9.14E-09,1.64E-08,5.23E-09,4.67E-09,1.00E-08
2,7.35E-07,6.97E-09,9.34E-09,1.67E-08,5.30E-09,4.71E-09,1.01E-08
2,7.48E-07,7.09E-09,9.53E-09,1.70E-08,5.38E-09,4.75E-09,1.03E-08
2,7.61E-07,7.21E-09,9.73E-09,1.73E-08,5.44E-09,4.79E-09,1.04E-08
2,7.73E-07,7.32E-09,9.92E-09,1.76E-08,5.51E-09,4.82E-09,1.05E-08
2,7.85E-07,7.44E-09,1.01E-08,1.78E-08,5.57E-09,4.86E-09,1.06E-08
2,7.97E-07,7.55E-09,1.03E-08,1.81E-08,5.64E-09,4.88E-09,1.06E-08
2,8.08E-07,7.65E-09,1.05E-08,1.84E-08,5.69E-09,4.91E-09,1.07E-08
2,8.19E-07,7.76E-09,1.07E-08,1.86E-08,5.75E-09,4.93E-09,1.08E-08
2,8.30E-07,7.86E-09,1.09E-08,1.89E-08,5.80E-09,4.95E-09,1.09E-08
2,8.41E-07,7.96E-09,1.10E-08,1.91E-08,5.85E-09,4.96E-09,1.09E-08
2,8.51E-07,8.06E-09,1.12E-08,1.94E-08,5.90E-09,4.98E-09,1.10E-08
2,8.61E-07,8.15E-09,1.14E-08,1.96E-08,5.95E-09,4.99E-09,1.11E-08
2,8.71E-07,8.24E-09,1.16E-08,1.99E-08,5.99E-09,4.99E-09,1.11E-08
2,8.80E-07,8.33E-09,1.17E-08,2.01E-08,6.03E-09,5.00E-09,1.12E-08
2,8.90E-07,8.41E-09,1.19E-08,2.03E-08,6.07E-09,5.00E-09,1.12E-08
2,8.99E-07,8.50E-09,1.21E-08,2.05E-08,6.11E-09,5.00E-09,1.13E-08
2,9.07E-07,8.57E-09,1.22E-08,2.08E-08,6.14E-09,4.99E-09,1.13E-08
2,9.15E-07,8.65E-09,1.24E-08,2.10E-08,6.17E-09,4.99E-09,1.13E-08
2,9.23E-07,8.72E-09,1.25E-08,2.12E-08,6.20E-09,4.98E-09,1.13E-08
2,9.30E-07,8.79E-09,1.27E-08,2.14E-08,6.22E-09,4.97E-09,1.14E-08
2,9.38E-07,8.86E-09,1.28E-08,2.16E-08,6.24E-09,4.95E-09,1.14E-08
2,9.44E-07,8.92E-09,1.30E-08,2.18E-08,6.26E-09,4.94E-09,1.14E-08
2,9.51E-07,8.98E-09,1.31E-08,2.19E-08,6.28E-09,4.92E-09,1.14E-08
2,9.57E-07,9.03E-09,1.32E-08,2.21E-08,6.30E-09,4.90E-09,1.14E-08
2,9.62E-07,9.09E-09,1.34E-08,2.23E-08,6.31E-09,4.87E-09,1.14E-08
2,9.67E-07,9.14E-09,1.35E-08,2.25E-08,6.32E-09,4.85E-09,1.14E-08
2,9.72E-07,9.18E-09,1.36E-08,2.26E-08,6.33E-09,4.82E-09,1.14E-08
2,9.77E-07,9.22E-09,1.37E-08,2.28E-08,6.33E-09,4.79E-09,1.14E-08
2,9.81E-07,9.26E-09,1.38E-08,2.29E-08,6.33E-09,4.76E-09,1.14E-08
2,9.85E-07,9.29E-09,1.39E-08,2.31E-08,6.33E-09,4.73E-09,1.14E-08
2,9.88E-07,9.32E-09,1.40E-08,2.32E-08,6.33E-09,4.69E-09,1.13E-08
2,9.91E-07,9.35E-09,1.41E-08,2.33E-08,6.33E-09,4.66E-09,1.13E-08
2,9.93E-07,9.37E-09,1.42E-08,2.35E-08,6.32E-09,4.62E-09,1.13E-08
